Respondent_ID,Q1_Age,Q2_Gender,Q3_Education,Q4_Employment,Q5_FamilyFinance,Q6_HomeLocation,Q7_FamilyHistory,Q8.1_Stress,Q8.2_PeerPressure,Q8.3_Normality,Q8.4_ExploreIdentity,Q8.5_HomeProblem,Q8.6_ConfidentToSayNo,Q9_Beliefs,Q10_MoralFailing,Q11_Penalties,Q12_FirstTimeMotivation,Q13_SocialAttitude,Q14_EverUsed,Q15_FirstUseAge,Q16_WeeklySpend,Q17_Cannabis,Q17_Cocaine,Q17_Ecstasy,Q17_Heroin,Q17_Meth,Q17_Prescription,Q17_Psychedelics,Q18_Frequency,Q19_Setting,Q20_InterestInHelp,Q21.1_SchoolEd,Q21.2_ParentalGuide,Q21.3_Commu,Q21.4_PublicCamp,Q21.5_MentalHealth
1828.97216035142,19.3716751923912,Male,3,Unemployed,"Met basic needs, but with some difficulty",A large city,Yes,1.50650052910315,4.34439090135961,3.42820327068951,3.34551606936625,1.62515074315962,2.86272374147223,2.04905432252687,3.18747991189857,2.66542151498994,To fit in with friends,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,16.3735093633408,48.2098882573907,Yes,No,Yes,No,No,No,No,Once a week,At a party or social gathering,Not sure,1.62797874978205,1.85869571914989,1.59822409666772,3.64009960840124,3.79994097024942
712.215873331282,19.3953456365412,Female,2,Employed part-time,Struggled to meet basic needs,A rural area,No,4.24922999580276,3.03760873519602,1.895458922349,3.86320210295235,4.47854603729195,3.22379289742989,1.73971483270805,1.35448175537591,1.24666015729653,To relieve stress or anxiety,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,16.2670886955975,77.4521665552853,Yes,No,No,No,No,No,No,Several times a week,At a friend's house,"Yes, considering",3.35454986854073,4.37442744247936,1.44349021905043,3.74741184154476,3.50186675908769
503.052066535138,19.408732696058,Male,1,Unemployed,"Met basic needs, but with some difficulty",A large city,Yes,2.13312435280995,4.0925529854656,3.04758995001206,3.05381377980747,2.99890540930953,2.37976742156535,2.07929827624898,3.04475023094761,3.46732543299573,To relieve stress or anxiety,"Mixed or polarized (e.g., some are for it, others are strongly against it)",Yes,16.4031354755465,21.6581633087258,Yes,No,Yes,No,No,No,No,Several times a week,At a friend's house,"Yes, considering",2.76287079744475,3.37673051243067,3.97755608990611,4.16857884276487,4.47932774589076
273.438655473907,19.4557781791892,Male,3,Employed full-time,"Comfortable, able to meet most needs",A large city,Yes,1.20218340043329,4.01023791192482,1.42187736704201,2.11924819023218,1.29298566818627,4.04630387824418,3.53080590629888,4.28482859048011,4.77275718169028,To fit in with friends,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,17.6139017697657,16.917907306551,Yes,No,No,No,Yes,No,No,1-3 times a month,At home alone,Not sure,2.69754061645858,3.54311461526482,4.80971076582559,3.42054153035015,4.69737184572375
920.446837488252,19.4717750096271,Female,3,Unemployed,"Met basic needs, but with some difficulty",A large city,No,1.5479619016509,4.5616217367465,4.45417628968339,3.1593497188926,2.23648553576328,2.28678937367146,2.11879822724613,2.46188930786458,3.28882464113786,To fit in with friends,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,15.961225831473,32.0301369792973,Yes,No,No,No,No,No,No,Once a week,At home alone,"Yes, considering",4.18499182632904,4.91113242897501,4.86278537584822,4.89686649826376,4.96187434588654
1822.94452231589,19.5064204624681,Female,2,Unemployed,"Met basic needs, but with some difficulty",A large city,Yes,3.33389269650961,4.56148080624225,4.29058101720938,3.48076003431595,3.48689286800147,1.71934496716267,1.72782582863397,2.12720221259068,2.29301154294935,To escape problems,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,16.0691951556515,30.9182713859211,Yes,No,No,No,No,No,No,Once a week,At home alone,"Yes, considering",2.86972027922757,3.13445199795667,2.54203909605021,3.63354430647009,3.53097183971907
1896.0795686053,19.5236086872181,Male,2,Employed part-time,"Met basic needs, but with some difficulty",A large city,Yes,2.58968585998724,3.6823372307058,3.07078266685836,2.76534153507336,3.51218120932503,2.71769280884209,2.46885116422187,2.59276426229009,1.99513234444191,To relieve stress or anxiety,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,16.3594464144904,29.3833740898607,Yes,No,No,No,No,No,No,Once a week,At a friend's house,"Yes, considering",2.52873242780958,1.42019411789028,2.11654420050674,3.33680986814161,3.50681179933914
1423.69962933444,19.5907380764131,Male,1,Student,"Met basic needs, but with some difficulty",A rural area,Yes,3.3644692028516,3.71540882186524,3.96975299999471,2.34872522648655,2.74509351099979,1.65195666720631,2.39914932429877,2.00920255574732,2.72104511162795,To relieve stress or anxiety,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,17.7319559751125,24.848911735106,Yes,Yes,No,No,No,Yes,No,1-3 times a month,At a friend's house,No,2.4248317632527,2.68668251660467,3.90877021303905,3.736997654319,3.60840301074885
1375.02761849552,19.61153549759,Female,1,Employed full-time,Struggled to meet basic needs,A large city,No,4.43750555174418,4.44613798284428,4.77635120796449,3.51638137827378,4.15071541461799,1.15560796387217,1.42034273882212,1.74080900011864,1.58739337605375,To escape problems,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,16.3206401904603,39.8843712118457,No,No,No,No,No,Yes,No,Daily,At a party or social gathering,"Yes, considering",2.08354019696467,2.79579157224552,1.61786920277168,3.62204161831325,2.93519187891534
1939.65729104891,19.6561019454273,Female,2,Student,"Comfortable, able to meet most needs",A town,No,3.11596111674918,3.84864216088027,4.28823743146215,2.8989316113905,3.01999793305628,2.5467863256847,1.83831582218684,2.02982176864994,2.3679855091354,To escape problems,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,15.8278073604811,23.520397671137,No,No,No,No,No,No,No,Several times a week,At a party or social gathering,"Yes, considering",1.5414007945746,1.1207219461142,2.54578196330672,2.22591433676605,2.46662548410777
1635.62790567567,19.7421185000079,Female,2,Unemployed,"Met basic needs, but with some difficulty",A suburb of a large city,No,2.04128247276053,3.2208621625024,3.09800321903638,1.88880951977449,2.28928161560603,3.10016711607136,2.98316546419817,2.6648115161136,2.67476298715939,To relieve stress or anxiety,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,17.7640259797419,26.9252026899268,Yes,No,Yes,No,No,No,No,Less than once a month,At home alone,Not sure,3.20802004584855,2.61884900155496,4.57321609555997,4.04594142618062,4.27848305572027
934.457691331997,19.7803288597265,Female,1,Employed full-time,"Met basic needs, but with some difficulty",A rural area,No,3.38506652906863,3.54047078142985,2.98585203921616,3.53537277752763,3.29297117415634,3.1862716658514,2.07056525046973,2.03900631375657,2.35614757030425,Curiosity,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,16.8720426660688,64.3022915127169,Yes,No,No,No,No,No,No,Several times a week,At a party or social gathering,"Yes, considering",2.66444410106945,2.54554403885258,4.20263259202912,4.13121206462958,4.24267659457108
90.7325605741229,19.8448474111438,Male,1,Employed part-time,Struggled to meet basic needs,A rural area,No,4.04089798412504,4.74417012174476,4.26003375522046,3.36050235091257,3.88426509705118,1.35352518938749,1.99165952606683,2.47892439739638,2.48182695035688,To relieve stress or anxiety,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,16.9234601970381,43.7627612428012,Yes,No,No,No,No,No,No,Daily,At a friend's house,"Yes, actively",4.21579682244131,4.62262272600034,4.31902956204799,4.61016363541797,4.78403167947695
821.391822741094,19.9031090410776,Male,3,Employed full-time,Struggled to meet basic needs,A large city,No,2.52017921658188,3.55231114661541,3.37352589766554,3.52692454476418,3.50217016059026,3.48763137437128,1.88500235095826,1.59086678378096,1.86091210521091,Curiosity,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,16.2914094325369,69.7349999375564,Yes,No,No,No,No,No,No,Several times a week,"Outdoors (e.g., park, street)",Not sure,4.13895037851266,4.72377144975107,4.54660955651925,4.79473199293175,4.90523847057893
999.828745955815,19.9233663985789,Female,1,Employed part-time,Struggled to meet basic needs,A rural area,Yes,4.93123524698372,3.07899720428227,3.44337499331668,3.07118272564407,4.83556567117712,1.85954953620811,1.26116758766394,1.23221302573278,1.15934903195218,To escape problems,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,16.0370482650122,18.5977818678477,Yes,No,Yes,No,No,No,No,Daily,At a friend's house,"Yes, considering",1.97041696212581,2.62548700511672,1.29533170442483,2.03281418209985,1.46476080632354
150.990633277475,19.9382705280032,Female,4,Employed part-time,"Met basic needs, but with some difficulty",A town,Yes,1.77419976116059,3.54451199693729,3.65441557021837,2.83302479373244,1.48221875434131,3.02364406184306,2.43661035575736,2.50945313743419,2.13976486407759,To relieve stress or anxiety,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,16.9729804147485,51.562781105184,Yes,No,Yes,No,No,No,No,Less than once a month,At a friend's house,No,4.40019298639392,4.48916079867621,4.08764788352737,4.82525946659065,4.77732208531792
1824.47716512583,20.0026174961453,Male,1,Unemployed,"Comfortable, able to meet most needs",A suburb of a large city,No,3.30577618493926,4.60528943923276,3.16840118966409,3.77093043214136,2.69951118956461,1.95364653266604,2.45253181991168,2.9950311774028,3.82323963655337,To seek a 'high' or plessure,Private and not openly discussed,Yes,16.6791803244864,49.5947357705824,Yes,No,No,No,No,No,No,Several times a week,At a friend's house,"Yes, considering",1.57141703241586,1.50215552688057,2.48159842909845,2.86672878688707,2.93380356642549
1033.10921688352,20.0454573405756,Female,2,Unemployed,"Met basic needs, but with some difficulty",A large city,No,3.19726980046555,3.96215510900783,3.53561304544075,2.78855625059659,2.46486245108235,2.21166853176507,1.670924920167,2.2360397312599,2.24841960651898,Curiosity,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,17.3329407999892,38.6682865515638,Yes,No,Yes,No,No,No,No,Several times a week,At a party or social gathering,"Yes, considering",1.77408917134185,3.80600588370833,1.30943525297653,2.42611467269206,3.17368632195907
1803.27547109294,20.0474542705692,Female,1,Self-employed,"Comfortable, able to meet most needs",A town,No,2.2772165741418,4.4994813568889,3.94381518395898,3.1055149271063,1.83486063210984,1.77030229674678,2.73748483088747,4.04430326644134,3.48108265023138,To relieve stress or anxiety,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,16.6062654149488,31.1714941135164,Yes,No,No,No,No,No,No,Several times a week,"Outdoors (e.g., park, street)","Yes, considering",1.50332420178879,1.01457751881209,1.92717226379332,2.54941588011988,2.10993455596239
782.75349131157,20.0558656697717,Male,2,Employed part-time,Struggled to meet basic needs,A rural area,No,3.35366701702563,3.07506257177544,3.5882870244382,1.9002981915368,3.35666182574233,2.04323443210706,2.05858305196885,2.14572760828971,1.41627543990005,Curiosity,Private and not openly discussed,Yes,16.5718138692337,15.6323966555422,Yes,No,No,No,No,No,No,1-3 times a month,At home alone,Not sure,3.08162354729937,3.01829054033735,1.95416287390652,3.50827537060704,2.88130015368127
838.362640639173,20.1040433014671,Female,1,Employed full-time,Struggled to meet basic needs,A large city,No,4.30723376575808,3.68932630776331,3.26163193710909,3.75902029572428,4.30279321642856,3.01707363172973,2.08729222725559,1.39659072608115,1.56810699725208,Curiosity,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,15.8973402404873,83.7222250379309,Yes,No,No,No,No,No,No,Daily,At a friend's house,"Yes, actively",2.95688044829791,2.64639491714394,3.24996629764228,3.90818925321823,4.42814563247386
1146.76314327576,20.1412138960602,Female,1,Self-employed,Struggled to meet basic needs,A suburb of a large city,No,4.39358716397754,4.37143039118216,4.29844098518568,2.63843953519265,4.47239901693481,1.6560482998347,1.56699024509651,2.1996221936733,2.00360411099125,To relieve stress or anxiety,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,16.5678658652282,22.8119782969876,Yes,Yes,Yes,No,No,No,No,Daily,At a friend's house,"Yes, actively",2.7019488202759,2.36647090731268,2.80863717224884,2.50887677189271,3.28729821268801
656.828558011698,20.154242376873,Female,3,Student,"Met basic needs, but with some difficulty",A suburb of a large city,Yes,3.1606560243416,2.12384933958054,2.30983059560123,3.34237172260229,3.00493171849017,4.56860779415361,1.87415104674924,1.3759358561908,1.52070209808231,Curiosity,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,16.2059016280313,84.3032592933737,Yes,No,No,Yes,No,No,No,Several times a week,"Outdoors (e.g., park, street)","Yes, considering",2.13494333866433,2.68319944206475,2.54983662513037,2.99497542045347,4.08611591245492
1733.22243205524,20.1760577145855,Female,3,Employed full-time,"Met basic needs, but with some difficulty",A suburb of a large city,No,2.40027923603084,1.80001449327247,1.57619921407169,1.87124019062317,2.24314040958361,4.49810868572051,2.66850675607891,2.15719426157828,2.37577345155395,To relieve stress or anxiety,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,18.3535886316482,40.5527266347049,No,No,Yes,No,Yes,Yes,No,Once a week,At home alone,Not sure,1.41357663220671,1.43699827438807,2.12902847994135,1.74535099994754,2.73973745094164
575.427290763224,20.2875520524264,Female,3,Unemployed,"Comfortable, able to meet most needs",A suburb of a large city,No,2.95009007009682,3.41592927933125,2.14161485718453,3.20968194787505,2.24937733208699,2.39027378093374,2.30782482923208,3.01623664811564,2.4701203648439,To fit in with friends,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,18.3349883110926,47.462228971348,Yes,No,No,Yes,No,No,No,1-3 times a month,At a party or social gathering,No,2.48208997707888,2.7702749096442,1.39896218914703,3.5242373079566,2.96356628514246
1417.26844251072,20.3088590981818,Male,2,Student,"Comfortable, able to meet most needs",A large city,No,3.77445758508422,2.70661872837544,1.83969327045281,1.95420290137989,4.26681146855308,3.52625873642048,1.72885992566667,2.3125653602467,2.14982450791876,To escape problems,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,17.1990487664102,12.3155303876707,Yes,No,No,No,No,No,No,1-3 times a month,"Outdoors (e.g., park, street)","Yes, considering",2.7527355290655,2.9048360712314,2.11028344618685,1.52889910918912,1.87597146262456
1196.78784516133,20.315038605597,Female,2,Employed full-time,Struggled to meet basic needs,A large city,No,3.98983221823823,4.18037146976298,4.6875006756435,2.85613105885288,4.21635649028233,1.55169517750375,1.53826377116504,1.92151863072296,1.17264271091644,Curiosity,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,16.5028680153288,46.9774563561747,Yes,No,No,No,No,No,No,Several times a week,At a friend's house,"Yes, considering",3.90127688049642,3.40777321501657,1.62949451207056,4.06561862673195,4.1123633575159
91.5005287749934,20.3225905999824,Female,3,Unemployed,Struggled to meet basic needs,A suburb of a large city,Yes,4.07740715009522,2.81044751129607,2.43380123940663,2.17187373645717,4.18059427331626,2.53148444985839,1.77777639411227,1.86431565300977,1.3984827819127,Curiosity,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,16.2501519440767,16.7400378117079,Yes,No,No,No,No,No,No,Several times a week,At a party or social gathering,"Yes, actively",2.93958844645894,2.52693313574907,1.25642702358133,3.06918403705567,3.43420205548908
422.330784746105,20.3746570205112,Female,2,Unemployed,"Comfortable, able to meet most needs",A suburb of a large city,No,1.43569539502812,2.57311916984123,1.73028376079538,1.92979869948244,1.43744874477035,3.67816175559306,2.94156414023169,3.99015294048957,3.84091403420451,To escape problems,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,17.765705550997,19.8328307239228,Yes,No,Yes,No,No,No,No,1-3 times a month,At home alone,Not sure,1.71660395522957,1.57523984752555,2.20450247408974,2.2493873045281,2.80156723237413
1132.2318211028,20.413719729914,Female,1,Unemployed,Struggled to meet basic needs,A suburb of a large city,No,4.63992846966372,4.93968444985479,4.94163374961978,2.63948957857206,4.68239179789551,1.02810586817072,1.22566169516516,2.92080922204844,1.66755296310875,To escape problems,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,15.8302561821962,10.360407187445,Yes,No,No,Yes,No,No,Yes,Daily,At home alone,"Yes, actively",3.07672914708545,2.44729197608459,1.69082534399787,3.17770779459531,2.81734590783167
39.5308056707098,20.4484955966644,Female,2,Student,"Comfortable, able to meet most needs",A town,Yes,1.85602507192099,2.22150838627378,1.2035112229576,3.48582786728623,2.03400778529728,4.2998852584953,2.84185324741187,2.97324886488054,3.60545762104419,To relieve stress or anxiety,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,17.7502153464619,60.9494729967064,Yes,No,No,No,No,No,No,1-3 times a month,At a friend's house,Not sure,3.29172581401934,4.7412081530361,2.04518862748097,2.73021900349358,3.79533681455304
694.568644916762,20.449080918525,Female,3,Unemployed,Struggled to meet basic needs,A large city,No,2.49300948619803,3.08422456428696,3.94575381499065,1.38476508038159,2.73062346714625,2.57809823667338,1.88543701553733,2.65786266671044,1.68984978335951,Curiosity,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,16.9847214731109,11.795979482549,Yes,No,No,No,No,No,No,1-3 times a month,At home alone,No,3.62236842844056,3.70237415703849,3.79773899867944,3.73646478166006,3.53799236776004
1455.70451067149,20.4544554307927,Female,2,Employed full-time,"Met basic needs, but with some difficulty",A large city,No,4.51737632853512,4.26376745810828,3.58368336373511,3.90564883427143,4.39414177638377,1.96120932769157,1.61695855681097,1.50121051231549,1.42861691869594,To relieve stress or anxiety,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,16.9983473135752,114.330498061162,Yes,No,No,No,No,No,No,Several times a week,At a friend's house,"Yes, considering",4.20113956402225,4.60935510820382,2.29409212703781,4.45826708326246,4.24653897083712
1278.01345078324,20.4574622111782,Female,4,Unemployed,Struggled to meet basic needs,A large city,No,1.79468774052797,1.82622727368709,1.64895132226078,2.53594229713551,2.6518267581294,4.78730893687507,2.64895852219511,2.03971591009492,1.33939487677823,Curiosity,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,17.3438151432369,75.7971818864637,Yes,No,No,No,No,No,No,1-3 times a month,"Outdoors (e.g., park, street)",Not sure,3.93439521075295,2.95803540619501,3.36366574726387,4.16603769189759,4.44633183654233
702.731420543961,20.5066390962705,Male,3,Student,"Met basic needs, but with some difficulty",A large city,No,2.17927664106963,2.8131331104599,1.75826792019319,2.01479030769244,2.85362835884568,3.63552240434486,2.92917454194121,2.91099266220527,2.62732374507682,To fit in with friends,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,18.0868010678634,30.2387333618404,Yes,No,No,No,No,No,No,1-3 times a month,At home alone,Not sure,3.31692622023078,2.29597334042526,3.80421346196664,4.02710862374897,4.47712230823714
1778.86212479785,20.5291987568198,Female,2,Unemployed,"Comfortable, able to meet most needs",A large city,No,2.43984768653265,3.07582072651835,2.45412230327747,2.74915958526483,2.24655498942808,3.39421488647665,1.88611542254857,2.95295312332971,3.51738340890312,Curiosity,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,18.2469993582033,36.5269341787535,Yes,No,No,No,No,No,No,Several times a week,At home alone,Not sure,1.25678760479137,1.27764954549732,2.80582228225869,2.48051345188468,2.49809285325263
1718.83869138886,20.5412380522975,Female,2,Student,"Met basic needs, but with some difficulty",A town,No,3.57498019197509,2.06711086916887,2.58882396009809,2.76141853596071,4.0399459173693,3.58093089014138,2.05020582919467,1.4517718850002,1.65539635116725,To escape problems,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,17.4749129388092,48.1850181198558,Yes,No,No,No,No,No,No,Once a week,At a friend's house,Not sure,2.85177247220601,3.56042657764989,3.62011106755038,3.65001309240479,3.63500560590358
46.7371156077621,20.5966148640712,Male,3,Unemployed,"Comfortable, able to meet most needs",A large city,Yes,2.51643546268964,3.4342066321808,3.0580696615966,2.25500360374566,2.225789808639,3.00060093745364,2.30423645399826,2.77287536993202,2.32115034896859,Curiosity,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,17.9409961918763,35.8113417783665,No,No,No,Yes,No,No,No,1-3 times a month,At a party or social gathering,Not sure,4.59017249035325,4.86988917459945,4.31580979517697,4.57137956029708,4.75204687022186
1707.35600826475,20.6137718139124,Male,2,Unemployed,Struggled to meet basic needs,A town,Yes,2.04724023194337,4.41759683554991,4.86202869908281,2.13426735884127,2.41728863452697,1.6855937679947,2.09965275480631,2.49700694454136,2.60766750205095,Curiosity,Private and not openly discussed,Yes,16.0647266622331,23.3068446437365,Yes,No,No,No,No,No,No,Several times a week,At home alone,"Yes, considering",2.62676665022731,2.73668275620099,4.43413412002476,4.44045242003619,4.67867071208764
1036.30425211918,20.61446488631,Male,3,Self-employed,"Met basic needs, but with some difficulty",A town,No,2.73028607361692,2.52849776770759,2.66295053240301,3.60131895398635,2.61891935419395,4.14978322411603,2.10001464702686,1.66530704280319,1.82695345778246,To relieve stress or anxiety,Private and not openly discussed,Yes,16.1482075721906,91.3928292456657,Yes,No,No,Yes,No,No,No,Several times a week,At a party or social gathering,"Yes, considering",2.02409143798084,1.90493618687017,2.40069275675994,3.70824504682029,4.04988333598869
1574.24714515057,20.6178189502745,Female,1,Unemployed,Struggled to meet basic needs,A town,No,3.6168975549928,4.80657223572693,4.56650845350407,2.21924684990307,3.44951969586793,1.68603850073944,1.49719694257437,3.26278573032361,2.26738693170159,To escape problems,Private and not openly discussed,Yes,16.7504079885423,16.9060051945156,Yes,No,No,No,No,No,No,Several times a week,At a party or social gathering,"Yes, considering",2.5270221268009,2.84685032730852,3.59689765002669,2.84793828301961,3.23537111715162
859.161342254709,20.6591463893935,Male,2,Student,"Comfortable, able to meet most needs",A suburb of a large city,No,2.79403709780019,4.1860625639091,3.0423105206975,3.27981567854209,2.17206812181743,1.92931760943458,2.27466632445551,3.09712198015396,3.45644609039186,To relieve stress or anxiety,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,18.8549998229753,68.2108947769906,Yes,No,No,Yes,No,Yes,No,Once a week,"Outdoors (e.g., park, street)","Yes, considering",2.63712548361484,4.3363108248282,1.61463987087318,3.20103387154027,3.92910879924556
1847.33932964335,20.6612647238798,Male,2,Unemployed,Struggled to meet basic needs,A large city,No,4.7823315132546,3.28246780134739,3.04703546203848,1.96008193998023,4.76484786288668,2.22296303889261,1.792884858685,1.6183690705041,1.26614439712556,To escape problems,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,18.117592936083,31.0696984190319,Yes,No,No,No,No,No,Yes,Several times a week,At a friend's house,"Yes, actively",2.62708051169232,1.90614913234764,1.53445911023903,1.93332657864705,2.40216704412342
1690.28049985881,20.6991859341518,Male,3,Unemployed,"Comfortable, able to meet most needs",A suburb of a large city,No,2.04135736179378,2.18601678711422,2.903540536591,3.15222017237754,2.00977294962332,3.6863584611918,2.20311092810926,2.2222379702515,2.00441297562654,To relieve stress or anxiety,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,17.3502263994914,75.2435849741193,No,No,No,No,No,No,No,1-3 times a month,At home alone,No,2.15233689260925,1.90701335172278,1.69256641303697,3.52654469009601,3.11967465289111
1797.29950429143,20.7084409413037,Female,2,Unemployed,"Met basic needs, but with some difficulty",A suburb of a large city,Yes,2.36054093956697,2.71022226692643,2.78454714108685,1.59439049564938,2.76018936864175,3.23992860011501,2.03532404552872,2.88141388986985,2.70507993612573,To escape problems,Private and not openly discussed,Yes,17.5469202823121,14.0836774892476,Yes,No,No,No,No,No,No,1-3 times a month,At a party or social gathering,Not sure,1.80568651406682,1.8861016615621,2.24198948657925,1.50312490893727,1.8309544841071
1207.80010013697,20.7236106509593,Female,3,Student,"Comfortable, able to meet most needs",A suburb of a large city,No,1.96060962372789,3.96253982852796,3.3692423040211,2.78540434538604,1.52979357711499,2.83620525398464,2.34938320779208,3.25540235057206,3.01734564176812,To escape problems,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,17.3838409306249,40.0080698182782,Yes,No,No,No,No,No,Yes,1-3 times a month,At a friend's house,No,2.47402725387744,3.10831707727761,3.24286088330246,3.9702459773455,3.98587805096087
1414.76128667529,20.7468484954214,Male,3,Unemployed,"Met basic needs, but with some difficulty",A large city,No,3.68179722158388,1.8009101617945,2.55439437330666,1.41053704741922,4.31893492938618,3.77610192777197,1.49752482352216,1.57062327114886,1.74780433149163,To relieve stress or anxiety,"Negative and stigmatized (e.g., seen as dangerous or a moral failing)",Yes,17.1163285494945,9.45300912476295,Yes,Yes,No,No,No,No,No,1-3 times a month,"Outdoors (e.g., park, street)",Not sure,2.72819932628978,3.26479338483948,3.51171477037467,1.87786913772074,2.24370361774385
709.780759681033,20.7481903762223,Female,3,Employed full-time,"Met basic needs, but with some difficulty",A suburb of a large city,Yes,3.18142707261793,3.28006081076316,2.32677031733764,2.44377046985497,2.66130907439203,3.65997094392276,1.88641867996977,2.64518387731915,1.43783855766293,To relieve stress or anxiety,"Mixed or polarized (e.g., some are for it, others are strongly against it)",Yes,18.5583553944199,61.5309177991049,Yes,No,No,Yes,No,No,No,Once a week,At home alone,Not sure,2.97512752729867,4.18491963742767,1.78722148509491,3.45755872361965,3.85841301732895
1131.83201830835,20.7625996830721,Male,1,Self-employed,"Met basic needs, but with some difficulty",A suburb of a large city,No,4.47347644267211,2.42628093268893,3.66742860951725,1.86594273803253,4.44552206937213,3.13157780701326,1.50711158325839,1.45447216584371,1.48199695123762,To relieve stress or anxiety,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,16.6038451052218,16.2011354522771,Yes,No,No,No,No,No,No,Several times a week,At home alone,"Yes, considering",2.54713980363536,2.41824956964487,4.18991109639831,2.54029005240686,2.6793543732829
1462.41784447823,20.7970221520892,Female,3,Unemployed,Struggled to meet basic needs,A suburb of a large city,No,4.0299517354444,2.04376169535666,2.97387586146601,1.56405158208171,4.39514709841045,2.97402801488024,1.86462508782857,1.98389618533635,1.13956832997142,Curiosity,Private and not openly discussed,Yes,16.6225327358252,19.2339877975711,Yes,No,No,No,No,No,No,Several times a week,At a party or social gathering,"Yes, actively",2.33027361845955,1.10711863499969,1.05881619699639,1.48953735256922,1.51982047631739
855.278839631675,20.7989030586128,Male,2,Student,"Met basic needs, but with some difficulty",A suburb of a large city,Yes,1.84439403738011,2.63466492660802,2.87415511975686,2.8883423734211,3.55131010712081,4.26874772332261,2.28962491961333,2.25577112824308,2.55261089969164,To escape problems,Private and not openly discussed,Yes,15.9027246039511,31.9812437133481,Yes,No,No,No,No,No,No,Several times a week,At a party or social gathering,"Yes, considering",3.92461912754843,2.76619357247404,4.85531949646257,4.36697705122561,4.70348453803958
542.953459878348,20.7999138707235,Male,3,Student,Struggled to meet basic needs,A large city,Yes,2.39306962154641,2.32229044589827,2.32243998007011,3.43895895668446,2.95844151580223,3.76536066009997,3.0055815987179,1.53924946346766,1.89012596427924,To relieve stress or anxiety,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,16.2385388497469,86.1001061413446,Yes,No,No,No,No,No,No,Once a week,At a party or social gathering,"Yes, considering",3.11495700858021,4.32057071214943,2.27179696092432,3.68255582244808,4.47957869319931
1252.15742023388,20.8262853887156,Female,2,Employed part-time,"Met basic needs, but with some difficulty",A rural area,No,2.29883308386402,3.22848703021134,4.09006835440664,2.10224314743603,2.34315350629822,2.8131605204592,2.20536354051946,2.9954709899908,2.43958852919677,To fit in with friends,"Accepted and normalized (e.g., seen as a recreational or casual activity)",Yes,16.9025030249305,35.0899135524467,Yes,No,No,No,Yes,Yes,No,Several times a week,"Outdoors (e.g., park, street)","Yes, considering",2.22659108985376,1.49103726658791,2.17807591199496,2.33699717189217,3.27770502854663
